ID|GTIN|Identifier_exists|Title|Availability|availability_date|"Brand name"|Link|"Image URL"|"Item subtitle"|Description|product_type|Condition|Price|"Sale Price"|"Contextual keywords"|Google_product_category|size|shipping
1274026||false|"Preston Corner Footstool"|in_stock||"Murphy Furniture"|https://murphyfurniture.ie/furniture-shop/preston-corner-footstool|https://murphyfurniture.ie/154556-large_default/preston-corner-footstool.jpg|"Preston Corner Footstool"|"Features &amp; Benefits: Read more here
The Preston Sofa Range offers the perfect blend of comfort and style. Designed for those who love to relax, its deep seats are ideal for curling up with a good book or enjoying a TV marathon. Upholstered in a heavy textured fabric in Columbus Stone, it brings a cosy yet contemporary feel to any living space. Finished with elegant light oak feet, the Preston range combines calming design and inviting softness—perfect for sinking in and unwinding in style.
Key Features

Deep seats for ultimate comfort and relaxation
Heavy textured fabric in stylish Columbus Stone
Elegant light oak feet for a modern finish
Cosy yet contemporary design to suit any home
Perfect for lounging, reading, or watching TV

Dimensions W x D x H: 79 x 97 x 48 cm
Easy assembly."|Furniture|new|"279 EUR"||Preston;Corner;Footstool|436||"IE:::0 EUR"
1274027||false|"Preston Standard Small Sofabed (100cm)"|in_stock||"Murphy Furniture"|https://murphyfurniture.ie/furniture-shop/preston-standard-small-sofabed-100cm|https://murphyfurniture.ie/154321-large_default/preston-standard-small-sofabed-100cm.jpg|"Preston Standard Small Sofabed (100cm)"|"Features &amp; Benefits: Read more here
The Preston Standard Sofa Bed combines style, comfort, and practicality, making it a versatile choice for any living space. Featuring a sturdy three-fold manual metal action, this sofa bed easily transforms from a sleek sofa to a comfortable bed in moments. The sprung Polyprop base offers excellent support for both sitting and sleeping, while the high-quality fire-retardant (FR) foam mattress ensures a restful night’s sleep for your guests. Designed with durability and elegance in mind, the Preston Standard Sofa Bed is the perfect space-saving solution without compromising on quality. Sized to match a standard double bed (4ft6). Key Features:

Sturdy three-fold manual metal action for easy conversion
Sprung Polyprop base for enhanced support and comfort
Premium fire-retardant (FR) foam mattress for added safety and comfort
Sleek, space-saving design ideal for any room
Durable construction for long-lasting use
Equivalent in size to a single bed (3ft)

Dimensions:

Sofa: 100 cm, W: 206 cm
Depth of fully opened sofa bed: D x H: 234 x 84 cm
Mattress W: 93cm
Mattress L: 183 cm
Mattress thickness: 5 cm

Easy assembly."|Furniture|new|"1089 EUR"||Preston;Standard;Small;Sofabed;(100cm)|436||"IE:::0 EUR"
1274028||false|"Preston Standard Medium Sofabed (120cm)"|in_stock||"Murphy Furniture"|https://murphyfurniture.ie/furniture-shop/preston-standard-medium-sofabed-120cm|https://murphyfurniture.ie/154306-large_default/preston-standard-medium-sofabed-120cm.jpg|"Preston Standard Medium Sofabed (120cm)"|"Features &amp; Benefits: Read more here
The Preston Standard Sofa Bed combines style, comfort, and practicality, making it a versatile choice for any living space. Featuring a sturdy three-fold manual metal action, this sofa bed easily transforms from a sleek sofa to a comfortable bed in moments. The sprung Polyprop base offers excellent support for both sitting and sleeping, while the high-quality fire-retardant (FR) foam mattress ensures a restful night’s sleep for your guests. Designed with durability and elegance in mind, the Preston Standard Sofa Bed is the perfect space-saving solution without compromising on quality. Sized to match a standard double bed (4ft6). Key Features:

Sturdy three-fold manual metal action for easy conversion
Sprung Polyprop base for enhanced support and comfort
Premium fire-retardant (FR) foam mattress for added safety and comfort
Sleek, space-saving design ideal for any room
Durable construction for long-lasting use
Equivalent in size to a small double bed (4ft)

Dimensions:

Sofa: 120 cm, W: 206 cm
Depth of fully opened sofa bed: D x H: 234 x 84 cm
Mattress W: 113cm
Mattress L: 183 cm
Mattress thickness: 5 cm

Easy assembly."|Furniture|new|"1099 EUR"||Preston;Standard;Medium;Sofabed;(120cm)|436||"IE:::0 EUR"
1274029||false|"Preston Standard Large Sofa Bed (140cm)"|in_stock||"Murphy Furniture"|https://murphyfurniture.ie/furniture-shop/preston-standard-large-sofa-bed-140cm|https://murphyfurniture.ie/154305-large_default/preston-standard-large-sofa-bed-140cm.jpg|"Preston Standard Large Sofa Bed (140cm)"|"Features &amp; Benefits: Read more here
The Preston Standard Sofa Bed combines style, comfort, and practicality, making it a versatile choice for any living space. Featuring a sturdy three-fold manual metal action, this sofa bed easily transforms from a sleek sofa to a comfortable bed in moments. The sprung Polyprop base offers excellent support for both sitting and sleeping, while the high-quality fire-retardant (FR) foam mattress ensures a restful night’s sleep for your guests. Designed with durability and elegance in mind, the Preston Standard Sofa Bed is the perfect space-saving solution without compromising on quality. Sized to match a standard double bed (4ft6).
Key Features:

Sturdy three-fold manual metal action for easy conversion
Sprung Polyprop base for enhanced support and comfort
Premium fire-retardant (FR) foam mattress for added safety and comfort
Sleek, space-saving design ideal for any room
Durable construction for long-lasting use
Equivalent in size to a standard double bed (4ft6)

Dimensions:

Sofa: 140 cm (H) x 206 cm (W)
Depth of fully opened sofa bed: 234 cm (D) x 84 cm (H)
Mattress: 133 cm (W) x 183 cm (L)
Mattress thickness: 5 cm

Easy assembly."|Furniture|new|"1139 EUR"||Preston;Standard;Large;Sofa;Bed;(140cm)|436||"IE:::0 EUR"
1274030||false|"Preston Deluxe Small Sofa Bed (100cm)"|in_stock||"Murphy Furniture"|https://murphyfurniture.ie/furniture-shop/preston-deluxe-small-sofa-bed-100cm|https://murphyfurniture.ie/154299-large_default/preston-deluxe-small-sofa-bed-100cm.jpg|"Preston Deluxe Small Sofa Bed (100cm)"|"Features &amp; Benefits: Read more here
The Preston Deluxe Sofa Bed combines luxurious comfort with sophisticated design, making it an ideal addition to any stylish living space. Crafted with a durable two-fold manual metal action and beech timber sprung slats, this sofa bed offers superior support for both seating and sleeping. It features an upgraded sprung mattress to ensure a restful and comfortable night’s sleep for your guests. Designed to deliver both elegance and functionality, the Preston Deluxe Sofa Bed is the perfect solution for those who want to optimize their space without sacrificing style. Sized to match a standard double bed (4ft6). Key Features:

Durable two-fold manual metal action mechanism for easy transformation
Beech timber sprung slats for enhanced support and comfort
Upgraded sprung mattress for a superior sleeping experience
Elegant design that complements any living space
Perfect balance of style, comfort, and functionality
Equivalent in size to a single bed (3ft)

Dimensions:

Sofa: 100 cm, W: 155 cm
Depth of fully opened sofa bed: D x H: 234 x 84 cm
Mattress W: 93cm
Mattress L: 183 cm
Mattress thickness: 10 cm

Easy assembly."|Furniture|new|"1269 EUR"||Preston;Deluxe;Small;Sofa;Bed;(100cm)|436||"IE:::0 EUR"
1274031||false|"Preston Deluxe Medium Sofa Bed (120cm)"|in_stock||"Murphy Furniture"|https://murphyfurniture.ie/furniture-shop/preston-deluxe-medium-sofa-bed-120cm|https://murphyfurniture.ie/154296-large_default/preston-deluxe-medium-sofa-bed-120cm.jpg|"Preston Deluxe Medium Sofa Bed (120cm)"|"Features &amp; Benefits: Read more here
The Preston Deluxe Sofa Bed combines luxurious comfort with sophisticated design, making it an ideal addition to any stylish living space. Crafted with a durable two-fold manual metal action and beech timber sprung slats, this sofa bed offers superior support for both seating and sleeping. It features an upgraded sprung mattress to ensure a restful and comfortable night’s sleep for your guests. Designed to deliver both elegance and functionality, the Preston Deluxe Sofa Bed is the perfect solution for those who want to optimize their space without sacrificing style. Sized to match a standard double bed (4ft6). Key Features:

Durable two-fold manual metal action mechanism for easy transformation
Beech timber sprung slats for enhanced support and comfort
Upgraded sprung mattress for a superior sleeping experience
Elegant design that complements any living space
Perfect balance of style, comfort, and functionality
Equivalent in size to a small double bed (4ft)

Dimensions:

Sofa: 120 cm, W: 178 cm
Depth of fully opened sofa bed: D x H: 234 x 84 cm
Mattress W: 113 cm
Mattress L: 183 cm
Mattress thickness: 10 cm

Easy assembly."|Furniture|new|"1289 EUR"||Preston;Deluxe;Medium;Sofa;Bed;(120cm)|436||"IE:::0 EUR"
1274032||false|"Preston Deluxe Large Sofa Bed (140cm)"|in_stock||"Murphy Furniture"|https://murphyfurniture.ie/furniture-shop/preston-deluxe-large-sofa-bed-140cm|https://murphyfurniture.ie/154293-large_default/preston-deluxe-large-sofa-bed-140cm.jpg|"Preston Deluxe Large Sofa Bed (140cm)"|"Features &amp; Benefits: Read more here
The Preston Deluxe Sofa Bed combines luxurious comfort with sophisticated design, making it an ideal addition to any stylish living space. Crafted with a durable two-fold manual metal action and beech timber sprung slats, this sofa bed offers superior support for both seating and sleeping. It features an upgraded sprung mattress to ensure a restful and comfortable night’s sleep for your guests. Designed to deliver both elegance and functionality, the Preston Deluxe Sofa Bed is the perfect solution for those who want to optimize their space without sacrificing style. Sized to match a standard double bed (4ft6).
Key Features:

Durable two-fold manual metal action mechanism for easy transformation
Beech timber sprung slats for enhanced support and comfort
Upgraded sprung mattress for a superior sleeping experience
Elegant design that complements any living space
Perfect balance of style, comfort, and functionality
Equivalent in size to a standard double bed (4ft6)

Dimensions:

Sofa: 140 cm (H) x 206 cm (W)
Depth of fully opened sofa bed: 234 cm (D) x 84 cm (H)
Mattress: 133 cm (W) x 183 cm (L)
Mattress thickness: 10 cm

Easy assembly."|Furniture|new|"1379 EUR"||Preston;Deluxe;Large;Sofa;Bed;(140cm)|436||"IE:::0 EUR"
1274033||false|"Java Swivel Chair"|in_stock||"Murphy Furniture"|https://murphyfurniture.ie/furniture-shop/java-swivel-chair-various-colours|https://murphyfurniture.ie/154289-large_default/java-swivel-chair-various-colours.jpg|"Java Swivel Chair"|"Features &amp; Benefits: Read more here
The Java swivel chair offers a blend of contemporary elegance and exceptional comfort, making it the ideal addition to any modern living space. Available in four sophisticated colors—Truffle, Navy Blue, Olive Green, and Emerald Green—each chair is designed to elevate your interior with its sleek metal swivel base and generously cushioned seating. The distinctive patterned fabric on the backrest adds a subtle artistic detail, making this chair a stylish focal point in any room.
Key Features:

Contemporary design with a sleek metal swivel base
Plush, supportive cushioning for superior comfort
Available in four stylish colors: Truffle, Navy Blue, Olive Green, and Emerald Green
Unique patterned fabric backrest for added visual appeal
Perfect for living rooms, bedrooms, or reading corners

Dimensions (W x D x H): 81 x 86 x 98 cm
Easy assembly."|Furniture|new|"629 EUR"||Java;Swivel;Chair|436||"IE:::0 EUR"
1274034||false|"Molly Accent Chair - Dark Blue"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/molly-accent-chair-dark-blue|https://murphyfurniture.ie/158828-large_default/molly-accent-chair-dark-blue.jpg|"Molly Accent Chair - Dark Blue"|"Features &amp; Benefits: Read more here
The Molly accent chair in dark blue fabric is a stylish blend of comfort, quality, and classic design. Featuring a winged high back and elegant buttoned detailing, it brings a timeless presence to any room. Upholstered in a rich dark blue fabric, this piece adds depth and sophistication while providing a cosy seating experience. With its durable build and refined silhouette, the Molly accent chair is both practical and visually appealing.
Key Features:


Upholstered in rich dark blue fabric for a bold, elegant look


Winged high back design offers classic comfort and support


Buttoned backrest adds a touch of traditional charm


Timeless silhouette complements a variety of interiors


Crafted with durable materials for long-lasting quality


Includes a 1-year warranty for peace of mind



Easy assembly."|Furniture|new|"619 EUR"||Molly;Accent;Chair;-;Dark;Blue|436||"IE:::0 EUR"
1274035||false|"Molly Accent Chair - Multi Grey"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/molly-accent-chair-multi-grey|https://murphyfurniture.ie/158829-large_default/molly-accent-chair-multi-grey.jpg|"Molly Accent Chair - Multi Grey"|"Features &amp; Benefits: Read more here
The Molly accent chair in multi grey fabric brings timeless elegance and everyday comfort to your living space. With its classic winged high back and buttoned detailing, this armchair offers a sophisticated yet inviting feel. Upholstered in a versatile multi grey fabric, it suits both traditional and modern interiors. Crafted with enduring quality, the Molly accent chair combines style and durability, making it a lasting addition to any room.
Key Features:

Upholstered in soft multi grey fabric for a neutral, refined look
Winged high back design offers classic comfort and support
Buttoned backrest adds a touch of traditional elegance
Timeless silhouette complements a variety of interiors
Crafted with durable materials for long-lasting quality
Includes a 1-year warranty for peace of mind

Easy assembly."|Furniture|new|"619 EUR"||Molly;Accent;Chair;-;Multi;Grey|436||"IE:::0 EUR"
1274036||false|"Molly Accent Chair - Multi Colour"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/molly-accent-chair-multi-colour|https://murphyfurniture.ie/159321-large_default/molly-accent-chair-multi-colour.jpg|"Molly Accent Chair - Multi Colour"|"Features &amp; Benefits: Read more here
The Molly accent chair in multi-colour fabric offers a perfect blend of charm, comfort, and durability. Featuring a winged high back and buttoned detailing, this armchair delivers timeless style with a modern twist. Upholstered in a vibrant multi-colour fabric, it adds character to any space while providing a cosy and supportive seating experience. Built with enduring quality in mind, the Molly accent chair is a standout piece that brings both function and flair to your home.
Key Features:


Upholstered in vibrant multi-colour fabric for a playful, stylish look


Winged high back design offers classic comfort and support


Buttoned backrest adds a touch of traditional elegance


Timeless silhouette complements a variety of interiors


Crafted with durable materials for long-lasting quality


Includes a 1-year warranty for peace of mind


Easy assembly."|Furniture|new|"619 EUR"||Molly;Accent;Chair;-;Multi;Colour|436||"IE:::0 EUR"
1274066||false|"Natural Sleep 2 Drawers Headboard End"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/natural-sleep-2-drawers-headboard-end|https://murphyfurniture.ie/153962-large_default/natural-sleep-2-drawers-headboard-end.jpg|"Natural Sleep 2 Drawers Headboard End"|"Choose from one of 5 flexible drawer options for the Natural Sleep Divan Base:

Two drawers at the top, close to the headboard
Two drawers at the bottom, close to the foot end
Two drawers on the left-hand side
Two drawers on the right-hand side
Two drawers on each side for maximum storage flexibility"|Furniture|new|"156 EUR"||Natural;Sleep;2;Drawers;Headboard;End|436||"IE:::0 EUR"
1274067||false|"Natural Sleep 2 Drawers Foot End"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/natural-sleep-2-drawers-foot-end|https://murphyfurniture.ie/153961-large_default/natural-sleep-2-drawers-foot-end.jpg|"Natural Sleep 2 Drawers Foot End"|"Choose from one of 5 flexible drawer options for the Natural Sleep Divan Base:

Two drawers at the top, close to the headboard
Two drawers at the bottom, close to the foot end
Two drawers on the left-hand side
Two drawers on the right-hand side
Two drawers on each side for maximum storage flexibility"|Furniture|new|"156 EUR"||Natural;Sleep;2;Drawers;Foot;End|436||"IE:::0 EUR"
1274068||false|"Natural Sleep 2 Drawers Left Side"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/natural-sleep-2-drawers-left-side|https://murphyfurniture.ie/153960-large_default/natural-sleep-2-drawers-left-side.jpg|"Natural Sleep 2 Drawers Left Side"|"Choose from one of 5 flexible drawer options for the Natural Sleep Divan Base:

Two drawers at the top, close to the headboard
Two drawers at the bottom, close to the foot end
Two drawers on the left-hand side
Two drawers on the right-hand side
Two drawers on each side for maximum storage flexibility"|Furniture|new|"156 EUR"||Natural;Sleep;2;Drawers;Left;Side|436||"IE:::0 EUR"
1274069||false|"Natural Sleep 2 Drawers Right Side"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/natural-sleep-2-drawers-right-side|https://murphyfurniture.ie/153959-large_default/natural-sleep-2-drawers-right-side.jpg|"Natural Sleep 2 Drawers Right Side"|"Choose from one of 5 flexible drawer options for the Natural Sleep Divan Base:

Two drawers at the top, close to the headboard
Two drawers at the bottom, close to the foot end
Two drawers on the left-hand side
Two drawers on the right-hand side
Two drawers on each side for maximum storage flexibility"|Furniture|new|"156 EUR"||Natural;Sleep;2;Drawers;Right;Side|436||"IE:::0 EUR"
1274070||false|"Natural Sleep All 4 Drawers"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/natural-sleep-all-4-drawers|https://murphyfurniture.ie/153958-large_default/natural-sleep-all-4-drawers.jpg|"Natural Sleep All 4 Drawers"|"Choose from one of 5 flexible drawer options for the Natural Sleep Divan Base:

Two drawers at the top, close to the headboard
Two drawers at the bottom, close to the foot end
Two drawers on the left-hand side
Two drawers on the right-hand side
Two drawers on each side for maximum storage flexibility"|Furniture|new|"312 EUR"||Natural;Sleep;All;4;Drawers|436||"IE:::0 EUR"
1274114||false|"3d Metal And Wood Wall Picture Fam-1533 - 80x80 Cm"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/3d-metal-and-wood-wall-picture-a-man-his-dog-scene|https://murphyfurniture.ie/151292-large_default/3d-metal-and-wood-wall-picture-a-man-his-dog-scene.jpg|"3D Metal and Wood Wall Picture FAM-1533 - 80X80 CM"|"Transform Your Space with Timeless Elegance
An exquisite piece of 3D Metal and Wood Wall Decor that brings a touch of rustic charm and modern artistry to your home. This stunning 80x80 cm wall art features a beautiful sea image of a man with his dog, meticulously designed to captivate and inspire.
Please measure before ordering."|Furniture|new|"159 EUR"||3D;Metal;and;Wood;Wall;Picture;FAM-1533;-;80X80;CM|436||"IE:::0 EUR"
1274115||false|"3d Metal And Wood Wall Picture Fam-2523 - 90x60 Cm"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/3d-metal-and-wood-wall-picture-parisian-cafe-scene|https://murphyfurniture.ie/151365-large_default/3d-metal-and-wood-wall-picture-parisian-cafe-scene.jpg|"3D Metal and Wood Wall Picture FAM-2523 - 90X60 CM"|"Transform Your Space with Timeless Elegance
An exquisite piece of 3D Metal and Wood Wall Decor that brings a touch of rustic charm and modern artistry to your home. This stunning 90x60 cm wall art features this beautiful Parisian cafe, meticulously designed to captivate and inspire.
Please measure before ordering."|Furniture|new|"159 EUR"||3D;Metal;and;Wood;Wall;Picture;FAM-2523;-;90X60;CM|436||"IE:::0 EUR"
1274116||false|"Imperial 4 Seater Sofa - Brown"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/imperial-4-seater-sofa-brown|https://murphyfurniture.ie/151582-large_default/imperial-4-seater-sofa-brown.jpg|"Imperial 4 Seater Sofa - Brown"|"Introducing the Imperial Leather and Fabric collection, a magnificent combination of rich chocolate brown leather and serene soft fabric cushions, which are removable for easy cleaning. A long sweeping 4 seater pairs perfectly with a cosy wingchair.
Dimensions W x H x L: 94 x 82.5 x 260 cm
Easy assembly."|Furniture|new|"2039 EUR"||Imperial;4;Seater;Sofa;-;Brown|436||"IE:::0 EUR"
1274117||false|"Imperial Leather 2 Seater Sofa - Brown"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/imperial-leather-2-seater-sofa-brown|https://murphyfurniture.ie/151594-large_default/imperial-leather-2-seater-sofa-brown.jpg|"Imperial Leather 2 Seater Sofa - Brown"|"Introducing the Imperial Leather collection, an elegant array of furniture pieces that showcase both style and comfort. The subtle brass finished beading at the front of the sofas intertwines with the luxurious chocolate brown leather to compose a delightful symphony of pleasure. 
A superb matching wingchair is also available.
Dimensions W x H x L: 93 x 96.5 x 174 cm
Easy assembly."|Furniture|new|"1609 EUR"||Imperial;Leather;2;Seater;Sofa;-;Brown|436||"IE:::0 EUR"
1274118||false|"Imperial Leather 3 Seater Sofa - Brown"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/imperial-leather-3-seater-sofa-brown|https://murphyfurniture.ie/151592-large_default/imperial-leather-3-seater-sofa-brown.jpg|"Imperial Leather 3 Seater Sofa - Brown"|"Introducing the Imperial Leather collection, an elegant array of furniture pieces that showcase both style and comfort. The subtle brass finished beading at the front of the sofas intertwines with the luxurious chocolate brown leather to compose a delightful symphony of pleasure. 
A superb matching wingchair is also available.
Dimensions W x H x L: 93 x 96.5 x 224 cm
Easy assembly."|Furniture|new|"1919 EUR"||Imperial;Leather;3;Seater;Sofa;-;Brown|436||"IE:::0 EUR"
1274119||false|"Imperial Leather Armchair - Brown"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/imperial-leather-armchair-brown|https://murphyfurniture.ie/151586-large_default/imperial-leather-armchair-brown.jpg|"Imperial Leather Armchair - Brown"|"Introducing the Imperial Leather collection, an elegant array of furniture pieces that showcase both style and comfort. The subtle brass finished beading at the front of the sofas intertwines with the luxurious chocolate brown leather to compose a delightful symphony of pleasure. 
A superb matching wingchair is also available.
Dimensions W x H x L: 93 x 96.5 x 120 cm
Easy assembly."|Furniture|new|"1119 EUR"||Imperial;Leather;Armchair;-;Brown|436||"IE:::0 EUR"
1274120||false|"Imperial Leather Wingchair - Brown"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/imperial-leather-wingchair-brown|https://murphyfurniture.ie/151590-large_default/imperial-leather-wingchair-brown.jpg|"Imperial Leather Wingchair - Brown"|"Introducing the Imperial Leather collection, an elegant array of furniture pieces that showcase both style and comfort. The subtle brass finished beading at the front of the sofas intertwines with the luxurious chocolate brown leather to compose a delightful symphony of pleasure. 
Dimensions W x H x L: 98 x 105 x 88 cm
Easy assembly."|Furniture|new|"949 EUR"||Imperial;Leather;Wingchair;-;Brown|436||"IE:::0 EUR"
1274121||false|"Miami 2 Seater Sofa - Dark Brown"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/miami-2-seater-sofa-dark-brown|https://murphyfurniture.ie/151656-large_default/miami-2-seater-sofa-dark-brown.jpg|"Miami 2 Seater Sofa - Dark Brown"|"Introducing the Miami Collection—a stunning dark brown sofa range that transforms your living room into a paradise of comfort and style. Crafted with luxurious leather, each piece invites you to sink into its sumptuous embrace, offering an unrivaled seating experience. The 2 seater sofa is equipped with a power recliner, allowing you to adjust both the headrest and seat for the perfect relaxation and ultimate lounging comfort. The 2 seater kicks luxury up a notch with USB port facilities and a cup holder in it's centre console. Ideal for those who crave both elegance and ease, the Miami Collection brings a touch of sophistication to any space.
Also available in this range is the cosy leather wingchair complete with fine brass beading and ornate legs.
Dimensions W x H x L: 109.5 x 109 x 209.5 cm
Easy assembly."|Furniture|new|"2299 EUR"||Miami;2;Seater;Sofa;-;Dark;Brown|436||"IE:::0 EUR"
1274122||false|"Miami 3 Seater Sofa - Dark Brown"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/miami-3-seater-sofa-dark-brown|https://murphyfurniture.ie/151654-large_default/miami-3-seater-sofa-dark-brown.jpg|"Miami 3 Seater Sofa - Dark Brown"|"Introducing the Miami Collection—a stunning dark brown sofa range that transforms your living room into a paradise of comfort and style. Crafted with luxurious leather, each piece invites you to sink into its sumptuous embrace, offering an unrivaled seating experience. The 3 seater sofa is equipped with a power recliner, allowing you to adjust both the headrest and seat for the perfect relaxation and ultimate lounging comfort. Ideal for those who crave both elegance and ease, the Miami Collection brings a touch of sophistication to any space.
Also available in this range is the cosy leather wingchair complete with fine brass beading and ornate legs.
Dimensions W x H x L: 109.5 x 109 x 228.6 cm
Easy assembly."|Furniture|new|"2389 EUR"||Miami;3;Seater;Sofa;-;Dark;Brown|436||"IE:::0 EUR"
1274123||false|"Miami Armchair - Dark Brown"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/miami-armchair-dark-brown|https://murphyfurniture.ie/151651-large_default/miami-armchair-dark-brown.jpg|"Miami Armchair - Dark Brown"|"Introducing the Miami Collection—a stunning dark brown sofa range that transforms your living room into a paradise of comfort and style. Crafted with luxurious leather, each piece invites you to sink into its sumptuous embrace, offering an unrivaled seating experience. The accompanying armchair is equipped with a power recliner, allowing you to adjust both the headrest and seat for the perfect relaxation and ultimate lounging comfort. Ideal for those who crave both elegance and ease, the Miami Collection brings a touch of sophistication to any space.
Dimensions W x H x L: 109.5 x 109 x 105.4 cm
Easy assembly."|Furniture|new|"1189 EUR"||Miami;Armchair;-;Dark;Brown|436||"IE:::0 EUR"
1274124||false|"Miami Wingchair - Dark Brown"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/miami-wingchair-dark-brown|https://murphyfurniture.ie/151648-large_default/miami-wingchair-dark-brown.jpg|"Miami Wingchair - Dark Brown"|"The sensational Miami dark brown cosy leather wingchair complete with fine brass beading and ornate legs. Paradise awaits with the wonderfully comfortable leather sofas.
Dimensions W x H x L: 98 x 105 x 88 cm
Easy assembly."|Furniture|new|"979 EUR"||Miami;Wingchair;-;Dark;Brown|436||"IE:::0 EUR"
1274125||false|"Porto 3 Seater Sofa - Light Brown"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/porto-3-seater-sofa-light-brown|https://murphyfurniture.ie/151424-large_default/porto-3-seater-sofa-light-brown.jpg|"Porto 3 Seater Sofa - Light Brown"|"Introducing the Porto collection, a fantastic light brown leather range incorporating a 1 seater, 2 seater and 3 seater. Each piece contains an electric button recliner on both sides for optimum comfort control and legroom. USB charging ports are also included.
Dimensions W x H x L: 94 x 102 x 195 cm
Easy assembly."|Furniture|new|"1699 EUR"||Porto;3;Seater;Sofa;-;Light;Brown|436||"IE:::0 EUR"
1274126||false|"Sofia 3 Seater Sofa - Grey"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/sofia-3-seater-sofa-grey|https://murphyfurniture.ie/156808-large_default/sofia-3-seater-sofa-grey.jpg|"Sofia 3 Seater Sofa - Grey"|"Introducing the Sofia Collection — a delightful blend of style, comfort, and character. This charming sofa range features a 3-seater and 2-seater upholstered in a versatile grey colourway, complemented by a mustard-coloured armchair that adds a bold, vibrant touch. With embossed button detailing on the sides and a soft fabric cover, the Sofia range brings a perfect balance of modern elegance and cosy appeal to any living space.
Key Features:

Stylish Colour Options – Grey sofas for a neutral, calming vibe, paired with a statement mustard armchair.
Embossed Button Design – Subtle side detailing for added character and charm.
Soft Fabric Upholstery – Comfortable, cosy and inviting.
Versatile Styling – Blends seamlessly with both contemporary and classic interiors.
Dimensions W x H x L - 94 x 100 x 187 cm.
Assembly - Easy assembly."|Furniture|new|"1329 EUR"||Sofia;3;Seater;Sofa;-;Grey|436||"IE:::0 EUR"
1274129||false|"3d Metal And Wood Wall Décor L17b66- 80x80 Cm"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/3d-metal-and-wood-wall-picture-windmill-scene|https://murphyfurniture.ie/151356-large_default/3d-metal-and-wood-wall-picture-windmill-scene.jpg|"3D Metal and Wood Wall Décor L17B66- 80X80 CM"|"Transform Your Space with Timeless Elegance
An exquisite piece of 3D Metal and Wood Wall Decor that brings a touch of rustic charm and modern artistry to your home. This stunning 80x80 cm wall art features a beautifully crafted windmill, meticulously designed to captivate and inspire.
Please measure before ordering."|Furniture|new|"159 EUR"||3D;Metal;and;Wood;Wall;Décor;L17B66-;80X80;CM|436||"IE:::0 EUR"
1274130||false|"3d Metal And Wood Wall Decor L18b111 - 80x80 Cm"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/3d-metal-and-wood-wall-picture-red-paris-scene|https://murphyfurniture.ie/151351-large_default/3d-metal-and-wood-wall-picture-red-paris-scene.jpg|"3D Metal and Wood Wall Decor L18B111 - 80X80 CM"|"Transform Your Space with Timeless Elegance
An exquisite piece of 3D Metal and Wood Wall Decor that brings a touch of rustic charm and modern artistry to your home. This stunning 80x80 cm wall art features a beautiful Parisian scene, meticulously designed to captivate and inspire.
Please measure before ordering."|Furniture|new|"159 EUR"||3D;Metal;and;Wood;Wall;Decor;L18B111;-;80X80;CM|436||"IE:::0 EUR"
1274131||false|"3d Metal And Wood Wall Décor L19t18 - 80x80 Cm"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/3d-metal-and-wood-wall-picture-outdoor-restaurant-scene|https://murphyfurniture.ie/151346-large_default/3d-metal-and-wood-wall-picture-outdoor-restaurant-scene.jpg|"3D Metal and Wood Wall Décor L19T18 - 80X80 CM"|"Transform Your Space with Timeless Elegance
An exquisite piece of 3D Metal and Wood Wall Decor that brings a touch of rustic charm and modern artistry to your home. This stunning 80x80 cm wall art features a beautiful outdoor restaurant, meticulously designed to captivate and inspire.
Please measure before ordering."|Furniture|new|"159 EUR"||3D;Metal;and;Wood;Wall;Décor;L19T18;-;80X80;CM|436||"IE:::0 EUR"
